ID,Gene Symbol,RefSeq Transcript ID,Chromosome,DS_Cerebellum_1218,DS_Cerebellum_1389,DS_Cerebellum_1478,DS_Cerebrum_1218,DS_Cerebrum_1389,DS_Cerebrum_1478,DS_Cerebrum_847,Normal-Cerebellum-1390,Normal-Cerebellum-1411,Normal-Cerebellum-1521,Normal-Cerebrum-1390,Normal-Cerebrum-1411,Normal-Cerebrum-1521,Normal-Cerebrum-1565,,,,,,,,,,,,,,
201817_at,UBE3C,NM_014671,7,102.2587317,106.673652,138.7996301,100.184126,104.8882968,128.5031627,111.0657333,109.7479321,109.2553557,104.7299166,91.39605697,91.47336189,93.99095572,114.4917539,,,,,,,,,,,,,,
201816_s_at,GBAS,NM_001483,7,89.65362288,82.92756199,88.00110707,81.25642248,63.4091859,63.07822622,114.5965475,88.47388532,85.66535696,83.13129686,59.97669453,47.4294069,41.87769585,46.35266013,,,,,,,,,,,,,,
201792_at,AEBP1,NM_001129,7,109.815676,61.66329529,76.73113593,89.157241,102.8772462,70.18934528,83.84599075,83.38639384,88.53710038,86.92021711,101.3463158,73.08734786,105.7651118,80.08666524,,,,,,,,,,,,,,
201682_at,PMPCB,NM_004279,7,143.0147238,106.2618645,130.8563249,144.0054946,143.3601093,140.1103972,134.0279461,138.7380784,139.7495594,143.0147238,149.4852976,143.5997838,122.7781422,138.5621966,,,,,,,,,,,,,,
201680_x_at,ARS2,NM_015908 /// NM_182800,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201679_at,ARS2,NM_015908 /// NM_182800,7,28.09788922,25.47058437,29.25963916,30.43184261,35.31820663,34.95919824,30.24469267,28.83321727,35.02346646,31.91781986,39.27637626,42.38435363,40.61103999,43.72510253,,,,,,,,,,,,,,
201627_s_at,INSIG1,NM_005542 /// NM_198336 /// NM_198337,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201626_at,INSIG1,NM_005542 /// NM_198336 /// NM_198337,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201625_s_at,INSIG1,NM_005542 /// NM_198336 /// NM_198337,7,54.38813932,46.46170093,52.27467338,63.62844841,63.12807385,61.2454224,49.05574419,58.15253398,49.97276781,45.38111699,126.8526636,63.46722391,52.69922619,59.40943185,,,,,,,,,,,,,,
201622_at,SND1,NM_014390,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201617_x_at,CALD1,NM_004342 /// NM_033138 /// NM_033139 /// NM_033140 /// NM_033157,7,18.0820937,15.40898502,17.15943581,14.35906546,15.11920029,13.24779151,14.74996765,19.96664452,19.16896085,16.93210969,16.71648941,15.13293626,13.1512675,13.59458354,,,,,,,,,,,,,,
201616_s_at,CALD1,NM_004342 /// NM_033138 /// NM_033139 /// NM_033140 /// NM_033157,7,35.04701976,24.47878529,30.61931061,24.26037839,33.48516545,20.36655729,26.64254648,34.56212996,35.94003843,43.34428531,34.79649562,27.66845522,25.31358545,26.62094569,,,,,,,,,,,,,,
201615_x_at,CALD1,NM_004342 /// NM_033138 /// NM_033139 /// NM_033140 /// NM_033157,7,19.92668594,22.42257134,23.13123243,20.88289995,22.39678824,20.69485284,20.95874046,24.11301475,25.18215383,29.78574581,22.89689126,30.67369444,27.99913019,20.93129883,,,,,,,,,,,,,,
201578_at,PODXL,NM_001018111 /// NM_005397,7,170.3797483,132.3872361,144.258263,207.3637821,226.4533465,207.0965894,196.7581778,192.0502489,171.5910036,159.3792433,186.695058,119.8195765,179.8723902,190.6232381,,,,,,,,,,,,,,
201564_s_at,FSCN1,NM_003088,7,188.064005,146.2000625,200.3696428,245.265414,258.7688404,362.8878193,231.9291153,228.8280316,240.0265413,202.6603432,222.9304455,257.8198573,353.6381862,322.6552985,,,,,,,,,,,,,,
201541_s_at,ZNHIT1,NM_006349,7,95.83694365,80.97250681,76.53830499,95.55038955,97.94161747,83.99141407,113.3255893,88.1360239,102.6165714,80.96913475,87.14525274,75.64852378,90.46262376,69.24316561,,,,,,,,,,,,,,
201527_at,ATP6V1F,NM_004231,7,586.5823617,507.9949515,605.6874604,588.3415129,589.6848019,593.57652,699.8491016,606.2923385,569.7873211,666.850644,670.3124849,631.7238267,677.7595411,632.3020393,,,,,,,,,,,,,,
201526_at,ARF5,NM_001662,7,424.6204547,366.7414539,399.0650274,483.9184416,426.1771995,473.2667954,425.2007558,369.2003809,443.3432184,393.3474382,442.7902546,349.2049831,455.1283433,477.6897136,,,,,,,,,,,,,,
201505_at,LAMB1,NM_002291,7,43.23207136,17.9688967,24.92341831,20.12420851,34.75069478,21.8669451,17.2114883,44.48386353,47.78479641,40.20212318,20.38674839,27.50534422,23.84888661,29.02632707,,,,,,,,,,,,,,
201462_at,SCRN1,NM_014766,7,561.8182854,457.2881864,662.9700437,540.2674321,749.4142886,438.0101003,623.5625391,610.9031388,523.4182064,491.6507977,699.1411796,534.727557,398.4956333,371.8173395,,,,,,,,,,,,,,
201453_x_at,RHEB,NM_005614,7,540.2488613,602.4215758,572.6460882,630.6298472,638.6138238,610.7210389,666.5086611,615.4127074,629.3767337,552.4000154,592.6676893,507.3543073,531.2437989,533.4244729,,,,,,,,,,,,,,
201452_at,RHEB,NM_005614,7,28.29352636,27.005285,28.14096684,26.42625058,29.70636539,25.79965794,27.67804077,27.32974137,32.06705167,31.03275655,34.27346157,34.76371056,26.63073165,29.16629063,,,,,,,,,,,,,,
201451_x_at,RHEB,NM_005614,7,27.92644022,24.01360578,26.33172212,30.42551661,27.68341122,24.69282434,26.43468058,27.32197411,29.16872001,28.05974611,34.31625149,33.17833997,31.07322585,25.14744521,,,,,,,,,,,,,,
201428_at,CLDN4,NM_001305,7,21.69995308,24.34493616,22.33989061,20.72471056,19.34407614,21.59806046,22.00516375,23.60433352,22.58589558,26.29014537,25.30288682,25.6076006,23.27920441,22.84030842,,,,,,,,,,,,,,
201405_s_at,COPS6,NM_006833,7,395.526414,333.3213064,405.5538542,357.3118625,414.6384749,420.525696,412.9346708,382.0851046,488.7015363,442.9378003,420.525696,453.6166486,355.7081568,401.7932627,,,,,,,,,,,,,,
201327_s_at,CCT6A,NM_001009186 /// NM_001762,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201326_at,CCT6A,NM_001009186 /// NM_001762,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201317_s_at,PSMA2,NM_002787,7,338.8985881,260.9246912,312.2310953,400.8170422,431.5847221,445.215457,387.2873248,270.5685223,406.4376228,337.1367513,375.640878,279.8908053,344.4498589,368.7808448,,,,,,,,,,,,,,
201316_at,PSMA2,NM_002787,7,84.27307343,81.09324388,89.07138284,108.4991504,76.7896408,100.4490461,76.72794051,89.5921276,94.17224356,80.35188395,87.54300687,100.1098487,94.33885076,86.80222222,,,,,,,,,,,,,,
201304_at,NDUFA5,NM_005000,7,87.75625354,93.80350586,79.72552963,84.55453149,71.08435523,116.3058752,152.244876,105.2116179,141.3550773,94.78651098,81.35222318,56.97826408,62.33626857,90.81885896,,,,,,,,,,,,,,
201293_x_at,PPIA,NM_021130 /// NM_203430 /// NM_203431,7,3737.349474,3935.141252,4175.692056,3725.194535,3472.839323,3599.299412,3546.794982,3955.104461,3426.691125,3639.691189,3888.235954,3697.667603,3299.884919,3387.722453,,,,,,,,,,,,,,
201285_at,MKRN1,NM_013446,7,435.3886568,365.1258361,447.2537475,549.8636356,446.9871497,515.0541145,374.5125065,408.5362315,420.8961323,372.9193484,475.7862627,379.6904256,470.1704013,441.7234773,,,,,,,,,,,,,,
201282_at,OGDH,NM_001003941 /// NM_002541,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201272_at,AKR1B1,NM_001628,7,587.697433,516.7633784,632.0082713,702.9067797,574.905117,651.8379773,735.4788744,520.6065883,677.4827188,524.3296675,538.1669202,668.9712322,606.3933438,598.9741081,,,,,,,,,,,,,,
201270_x_at,NUDCD3,NM_015332,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201269_s_at,NUDCD3,NM_015332,7,49.93812734,47.04990546,51.16835022,49.96444398,43.63518838,51.70458128,49.26052947,54.47263947,46.47844247,46.8049816,62.76811888,57.2276402,51.67017486,49.76191301,,,,,,,,,,,,,,
201260_s_at,SYPL1,NM_006754 /// NM_182715,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201259_s_at,SYPL1,NM_006754 /// NM_182715,7,74.97200435,76.65987914,66.64663987,60.92446757,76.65987914,63.89850303,62.91883261,82.60744042,75.39359636,75.1848407,76.96923905,68.4310903,54.68676916,68.07862174,,,,,,,,,,,,,,
201238_s_at,CAPZA2,NM_006136,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201237_at,CAPZA2,NM_006136,7,97.00585384,64.93211041,88.28643672,168.3464978,138.8005935,183.7690464,131.3060785,91.3954226,108.1365221,107.3955148,163.8929312,59.31848911,123.308616,135.4277795,,,,,,,,,,,,,,
201141_at,GPNMB,NM_001005340 /// NM_002510,7,52.62439913,29.05691841,38.66483557,24.32031844,36.47131178,21.27725451,30.89090069,32.6393435,35.50252898,36.3884835,23.6741366,22.77769878,29.2383517,24.81378641,,,,,,,,,,,,,,
201115_at,POLD2,NM_006230,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201091_s_at,CBX3,NM_007276 /// NM_016587,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201068_s_at,PSMC2,NM_002803,7,232.476323,192.5487379,227.7978314,270.5610104,232.7811072,263.5402766,268.457539,180.5431764,256.3959548,218.6682839,239.6724215,183.8990132,217.3972977,224.2586841,,,,,,,,,,,,,,
201067_at,PSMC2,NM_002803,7,99.27371537,106.7239412,119.5317349,99.49761259,88.47327124,90.79871958,102.9778417,99.86173092,101.1848893,105.7240799,80.72423412,89.7350594,90.24405339,77.16262011,,,,,,,,,,,,,,
201065_s_at,GTF2I /// GTF2IP1,NM_001518 /// NM_032999 /// NM_033000 /// NM_033001 /// NR_002206,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200977_s_at,TAX1BP1,NM_006024,7,152.2543867,125.5266535,133.9267175,146.7177786,154.7311794,166.7600551,198.6011181,127.0207349,191.0941472,156.9346568,119.3008003,109.0850812,117.8313768,140.583175,,,,,,,,,,,,,,
200976_s_at,TAX1BP1,NM_006024,7,205.5107688,197.796088,225.6323449,206.2456704,206.22563,183.5309823,242.293174,227.0222983,254.609037,223.2165174,231.4168478,196.5196544,182.0208419,200.706021,,,,,,,,,,,,,,
200950_at,ARPC1A,NM_006409,7,333.6171307,316.600662,352.9205469,370.942148,366.1472561,381.1882644,338.6755332,281.1253705,319.3710847,302.6298018,302.2419547,361.860661,359.022462,378.7521339,,,,,,,,,,,,,,
200808_s_at,ZYX,NM_001010972 /// NM_003461,7,260.3015734,217.2285786,285.8234291,245.1226196,241.3896123,280.2634946,235.3477399,300.3935508,205.4381018,205.6703187,252.5052849,185.9266744,258.0720441,257.6823582,,,,,,,,,,,,,,
200801_x_at,ACTB,NM_001101,7,8300.024718,6856.708325,8212.467954,9097.158628,8724.158619,8050.709662,8270.160034,7466.417398,6642.452215,7739.906146,8902.531288,4420.824638,8756.872491,8094.911149,,,,,,,,,,,,,,
200757_s_at,CALU,NM_001219,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200756_x_at,CALU,NM_001219,7,95.13735066,103.4621872,88.51070897,84.62546231,92.87252454,83.7780392,96.48949242,101.9882972,102.9664062,99.67571679,69.03423352,102.1312223,104.384233,98.4923751,,,,,,,,,,,,,,
200755_s_at,CALU,NM_001219,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200700_s_at,KDELR2,NM_006854,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200699_at,KDELR2,NM_006854,7,329.1769566,191.5915477,284.6194029,370.6977578,287.8992544,306.6713421,306.0724816,276.1255258,312.5015914,269.8062419,243.8482972,219.6389017,267.2081183,234.125782,,,,,,,,,,,,,,
200698_at,KDELR2,NM_006854,7,187.4744244,110.5036366,139.9744998,156.3082341,166.6375745,151.2624471,187.3380299,128.0008884,168.1016304,164.5657409,92.59483411,87.59461241,127.4608022,149.1675494,,,,,,,,,,,,,,
200037_s_at,CBX3,NM_007276 /// NM_016587,7,243.3839409,192.3300013,209.7882422,398.7304098,393.9120802,452.846969,241.3310582,253.3204767,300.518478,235.5271845,332.1634649,154.0462786,310.6982506,347.2906068,,,,,,,,,,,,,,
179_at,PMS2L11,XM_496904,7,757.0001923,698.8163581,734.0528386,665.8947662,710.4453942,606.4859468,690.5013548,754.407541,713.9452193,762.6724101,815.2392125,893.7515391,833.1484526,727.6342224,,,,,,,,,,,,,,
1053_at,RFC2,NM_002914 /// NM_181471,7,38.16028886,39.20512027,40.0749769,40.59049504,42.55332757,41.46464439,39.66597727,40.62792925,41.77939942,39.30660897,44.54618792,47.63664426,42.0697128,41.84374296,,,,,,,,,,,,,,
56748_at,TRIM10,NM_006778 /// NM_052828,6,14.65001172,15.88463339,15.5184221,16.93939213,16.22278845,14.22069484,15.40813197,15.75731802,14.93639349,16.68130394,16.66696955,19.4535293,17.42214003,15.85614272,,,,,,,,,,,,,,
50221_at,TFEB,NM_007162,6,33.18317635,33.63379833,35.210405,34.05016945,29.75808512,29.84815782,33.76203857,32.55596262,32.66808433,33.33208821,36.57180316,38.38472034,33.96648489,33.00928089,,,,,,,,,,,,,,
47608_at,TJAP1,NM_080604,6,138.53147,137.7873733,126.8034507,123.187305,125.9834035,111.5463768,114.9880218,122.9586954,140.078355,140.7967057,148.5979129,124.205062,112.4095005,111.7173915,,,,,,,,,,,,,,
42361_g_at,CCHCR1,NM_019052,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41644_at,SASH1,NM_015278,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40612_at,KIAA1117,NM_015018,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40446_at,PHF1,NM_002636 /// NM_024165,6,455.9621779,427.9356435,475.3973702,482.7758737,505.5571789,473.644239,461.6514872,444.3213783,442.1523346,412.7343631,529.460739,484.0828919,430.8612547,489.8613664,,,,,,,,,,,,,,
39817_s_at,C6orf108,NM_006443 /// NM_199184,6,257.9074723,221.476513,199.3458989,179.3457717,194.84055,180.1144596,249.165396,237.5899777,259.1277929,285.558092,232.389359,250.2038109,209.3219719,187.1420362,,,,,,,,,,,,,,
38892_at,KIAA0240,NM_015349,6,52.6700242,44.34870123,49.10710402,84.57971533,85.39323978,118.5457285,58.59315216,48.12784609,58.22513657,45.29688424,67.18280836,49.97344501,59.31313695,94.35191638,,,,,,,,,,,,,,
38241_at,BTN3A3,NM_006994 /// NM_197974,6,13.30549151,13.21395071,12.74906808,11.82165384,13.08679661,11.5898504,13.52165655,12.80646244,12.89759289,12.87428105,13.22403027,12.83712318,12.5333491,13.07944978,,,,,,,,,,,,,,
38157_at,DOM3Z,NM_005510,6,144.1043387,138.1785805,146.2760924,135.0359692,128.290466,120.4165626,138.0818385,149.3030452,135.750131,157.0216665,143.5022818,149.5485527,127.1228778,128.8349194,,,,,,,,,,,,,,
37950_at,PREP,NM_002726,6,43.34368361,45.65243705,48.08650531,60.40599273,48.90499319,71.14744294,50.32906307,41.89540267,46.97528947,46.60231726,57.12181537,43.00433521,51.66266111,55.30392536,,,,,,,,,,,,,,
37425_g_at,CCHCR1,NM_019052,6,18.6157272,18.66857498,19.25725505,19.67729503,19.41190912,17.54891391,21.25307638,18.54232127,19.39738233,19.3093838,20.66575532,22.44667768,20.88145055,19.25938741,,,,,,,,,,,,,,
37424_at,CCHCR1,NM_019052,6,47.30760205,48.55910036,51.74186651,44.14107366,46.59521705,45.12046079,47.21653177,49.93259831,48.34518141,50.93727955,47.21161616,48.89754215,48.80205619,48.43573904,,,,,,,,,,,,,,
37152_at,PPARD,NM_006238 /// NM_177435,6,65.93580549,67.05021918,64.74468132,64.07501077,68.32019505,58.33258127,72.39460041,62.9118456,67.55169009,64.7173174,61.1813472,66.7691616,64.63036029,65.87640277,,,,,,,,,,,,,,
36742_at,TRIM15,NM_033229 /// NM_052812,6,60.52168242,69.36039598,66.9271596,63.1399054,59.93097938,64.9087004,66.00346383,67.19957534,66.44967134,70.66137521,73.04634128,74.12919053,68.08145696,68.16172447,,,,,,,,,,,,,,
36084_at,CUL7,NM_014780,6,216.225085,195.3828291,209.3727597,195.4925773,225.1745427,193.9283638,210.9913102,198.9331465,208.5717655,194.872945,264.5855121,221.7391712,212.2013477,202.1777038,,,,,,,,,,,,,,
36019_at,STK19,NM_004197 /// NM_032454,6,227.8830772,252.0279417,248.8375147,252.1345881,254.3427481,259.4369898,237.0027666,254.7979463,252.4966054,234.4570601,303.8340884,248.6564763,258.8656761,271.5209918,,,,,,,,,,,,,,
35685_at,RING1,NM_002931,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32836_at,AGPAT1,NM_006411 /// NM_032741,6,760.629293,615.9417881,837.6535396,588.6554513,598.335,670.6471098,774.7835828,746.2835395,583.4842872,571.8963131,497.9578693,631.4524498,686.1356084,686.2499153,,,,,,,,,,,,,,
320_at,PEX6,NM_000287,6,58.83530148,50.90057411,44.24615493,69.28494541,58.58705215,53.96267785,62.20074351,50.6485772,42.4569814,47.59143097,48.45924581,44.38684323,51.86968784,51.87472839,,,,,,,,,,,,,,
266_s_at,CD24,NM_013230,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222376_at,HACE1,NM_020771,6,24.45859926,27.94716047,31.84908009,24.68067496,23.00395331,27.48151789,26.00162804,28.79107826,24.87682037,30.47976779,28.30922258,30.81647784,26.88966814,24.23264223,,,,,,,,,,,,,,
222309_at,C6orf62,NM_030939,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222287_at,TRDN,NM_006073,6,11.28918976,12.35651403,12.36242711,11.35023384,12.93008714,12.55021421,12.74297217,11.90544784,11.25410875,11.23820716,11.79595242,13.76783747,12.09417155,11.75595653,,,,,,,,,,,,,,
222279_at,FLJ35429,NM_001003807,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222278_at,LOC389393,XM_374169,6,105.818645,124.8394529,103.1099523,92.72266457,85.63803833,95.94793676,100.44068,100.5925736,100.2994576,114.5108277,111.8684785,121.7214965,104.2136276,109.6863204,,,,,,,,,,,,,,
222201_s_at,CASP8AP2,NM_012115,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222134_at,DDO,NM_003649 /// NM_004032,6,28.98330232,30.73477711,28.81563995,27.44287813,24.67417435,24.58386549,26.49117409,28.92349216,29.25699914,31.56557054,29.9573892,32.94733658,26.69393408,27.46971234,,,,,,,,,,,,,,
222102_at,GSTA3,NM_000847,6,30.31038044,30.03598103,28.15306087,26.73151933,25.56219885,25.59659159,22.96014726,30.94275996,28.63147304,29.3874858,37.48444109,39.87769531,28.88002801,25.57992208,,,,,,,,,,,,,,
222081_at,SIRT5,NM_012241 /// NM_031244,6,22.84347173,24.9611093,22.72675813,27.71509706,23.19400122,25.10217067,23.53931055,25.76338292,22.03889317,26.66526645,27.26522281,30.69325729,27.54064001,26.47373824,,,,,,,,,,,,,,
222080_s_at,SIRT5,NM_012241 /// NM_031244,6,42.93641888,40.84563223,42.45668671,38.35093743,47.51824915,41.80518851,43.93229811,42.43316037,39.20946144,45.49796164,52.67658758,49.11085348,57.3125738,41.35385211,,,,,,,,,,,,,,
222067_x_at,HIST1H2BD,NM_021063 /// NM_138720,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222029_x_at,HKE2,NM_014260,6,87.66626803,80.84687228,91.85142641,93.11038552,96.16900554,87.17423348,91.08490095,86.90637097,119.9641735,117.0799165,60.3377899,114.9705026,110.6362233,104.9283107,,,,,,,,,,,,,,
222019_at,HKE2,NM_014260,6,23.20960687,29.96237005,22.98180058,28.30137338,20.76670181,22.37165589,23.2273034,23.20960687,22.2006481,22.00698938,25.24227711,26.31967976,23.85666001,22.7545004,,,,,,,,,,,,,,
222014_x_at,MTO1,NM_012123 /// NM_133645,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222011_s_at,TCP1,NM_001008897 /// NM_030752,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222010_at,TCP1,NM_001008897 /// NM_030752,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222008_at,COL9A1,NM_001851 /// NM_078485,6,103.6804518,116.6077609,102.5049785,93.3145529,103.7731889,86.71261311,105.6200686,101.4172869,100.8446071,96.59054583,121.5570622,128.2309045,91.09625133,103.2107753,,,,,,,,,,,,,,
221978_at,HLA-F,NM_018950,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221875_x_at,HLA-F,NM_018950,6,188.1305265,204.3587401,233.1816081,171.5089581,172.8947381,146.6496619,183.7766997,233.1686606,231.0577883,183.191659,218.2911952,200.4446245,186.3834555,158.7463683,,,,,,,,,,,,,,
221866_at,TFEB,NM_007162,6,166.5221185,163.4561488,167.0516044,153.8254145,145.1328275,140.5081535,158.8972346,166.9184822,159.8993347,180.0220909,179.4191124,206.364385,196.5537578,155.0919422,,,,,,,,,,,,,,
221857_s_at,TJAP1,NM_080604,6,85.59471443,103.8991424,89.54058822,88.24912302,84.91278405,73.45047681,74.99849844,86.56728498,104.3430125,107.9440491,68.18157515,87.88103488,86.65072937,79.67471524,,,,,,,,,,,,,,
221788_at,PGM3,NM_015599,6,70.95389166,81.75641554,77.32645078,67.84449491,64.37506167,67.3291885,62.02638513,83.90007554,61.04579073,63.22046896,58.43294272,43.97220384,57.65764864,65.49759453,,,,,,,,,,,,,,
221787_at,C6orf120,NM_001029863,6,49.87345132,45.51877887,52.23555394,56.26750021,57.23993613,49.98107651,41.31431524,47.9393983,47.40442548,52.71457374,34.07235871,43.64668441,48.1135,45.21093992,,,,,,,,,,,,,,
221786_at,C6orf120,NM_001029863,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221766_s_at,FAM46A,NM_017633,6,60.01244677,65.86453736,60.12778021,38.70907771,40.44670379,43.55782409,58.31316955,61.31294888,66.03549655,75.64274826,49.83301576,52.26415229,50.96412273,48.81930218,,,,,,,,,,,,,,
221760_at,MAN1A1,NM_005907,6,22.30646728,22.28313017,19.54381249,23.60793816,19.20992681,20.6704825,22.96587748,22.01431523,21.8413461,22.22482437,17.47039248,19.22590812,20.51262077,21.61588565,,,,,,,,,,,,,,
221693_s_at,MRPS18A,NM_018135,6,89.84896319,93.79569323,88.94244195,82.19621525,85.99613483,82.35361041,88.54506031,88.21975578,93.79569323,94.66766189,84.576221,95.33342108,99.06819852,82.10794161,,,,,,,,,,,,,,
221680_s_at,ETV7,NM_016135,6,73.52689113,81.71221951,66.44552049,80.49236442,72.34592383,68.61204479,81.88005349,67.68855955,76.75558788,84.36191813,90.19714722,93.42132785,88.86172474,78.84678862,,,,,,,,,,,,,,
221662_s_at,SLC22A7,NM_006672 /// NM_153320,6,39.59922325,40.10305398,42.24562781,43.95758545,37.70542113,43.4619185,40.37667408,40.26068411,43.20301732,48.71451678,49.83612883,55.25411935,51.16517085,46.34976466,,,,,,,,,,,,,,
221661_at,SLC22A7,NM_006672 /// NM_153320,6,18.44145061,26.55975949,22.62883053,21.63762283,21.57367466,23.10542866,20.95874046,21.89060603,22.12951303,22.63227872,19.62131935,27.90805971,23.59632257,24.21266719,,,,,,,,,,,,,,
221627_at,TRIM10,NM_006778 /// NM_052828,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221619_s_at,MTCH1,NM_014341,6,1156.379947,1006.980191,1204.73484,992.8073248,851.3745814,1065.932545,1441.045222,1200.566679,1070.597446,932.4160429,885.2123685,935.6272544,953.7911605,954.7903812,,,,,,,,,,,,,,
221579_s_at,NUDT3,NM_006703,6,233.1557138,173.6189047,252.2254397,280.9481406,262.0357566,410.9731777,248.3946068,247.502647,263.5658866,297.9631948,330.7917828,245.4950156,297.1793238,314.3045951,,,,,,,,,,,,,,
221569_at,AHI1,NM_017651,6,179.7751545,152.1900374,158.2399639,104.2042247,92.49478157,126.0462953,282.3243203,145.8458103,126.1100939,134.3991507,107.3798976,121.3869922,115.3200997,125.6293804,,,,,,,,,,,,,,
221524_s_at,RRAGD,NM_021244,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221523_s_at,RRAGD,NM_021244,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221493_at,TSPYL1,NM_003309,6,208.4171287,133.6086959,166.0265192,255.6134429,247.490622,325.0864993,291.2209444,183.1459508,335.5095802,233.5844193,282.3399974,243.1124369,205.9085829,267.1321763,,,,,,,,,,,,,,
221491_x_at,HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4,NM_002124 /// NM_021983 /// NM_022555,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221488_s_at,C6orf82,NM_001014433 /// NM_001014837 /// NM_001014838 /// NM_001014840 /// NM_015921,6,932.2995579,741.8068149,957.2354315,1033.627192,976.0220429,1027.056702,830.2428612,965.3111514,1043.055265,1067.63274,896.4567742,892.9714296,907.5979968,940.6665772,,,,,,,,,,,,,,
221459_at,TAAR5,NM_003967,6,86.93047387,99.25583456,89.70211421,91.90426553,80.08944465,75.48196092,89.52197502,84.50002481,78.48582215,91.08616538,99.83889329,107.9605334,80.42933715,88.82537159,,,,,,,,,,,,,,
221457_s_at,BTNL2,NM_019602,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
